Id,Agency Holding Company,Agency Name,Disciplines,Website,Description,Locations,Street Address,Street Address 2,City,State,Zip Code,Main Phone,Employees,Client Industries,Client Relationships,Profile URL,Year Founded,
60325,,Oxford Road,Media Buying & Planning,oxfordroad.com,full-service ad agency,"Sherman Oaks,CA",15303 Ventura Boulevard,Suite 400,Sherman Oaks,CA,91403,(323) 212-6002,51-200,brokerage & investment services,,https://my.winmo.com/hubignite/agency_profile/60325,2013,
62291,,P.S. Media,Full Service/Integrated,www.psmediainc.com,full service,"Kennewick,WA",7303 West Canal Drive,Suite A-102,Kennewick,WA,99336,(509) 737-1166,10-Jan,,,https://my.winmo.com/hubignite/agency_profile/62291,1999,
18701,,"p11Creative, Inc.",Design,www.p11.com,design firm,"Newport Beach,CA",20331 Irvine Avenue,Suite E-5,Newport Beach,CA,92660,(714) 641-2090,Nov-50,,,https://my.winmo.com/hubignite/agency_profile/18701,1989,
61822,,P3 Media,Full Service/Integrated,pthreemedia.com,ecommerce & media,"New York,NY",85 Delancey Street,,New York,NY,10002,(425) 681-0033,Nov-50,,,https://my.winmo.com/hubignite/agency_profile/61822,2010,
19606,,Pac / West Communications,Public Relations,www.pacwestcom.com,public relations firm,"Wilsonville,OR",8600 Southwest Saint Helens Drive,Suite 100,Wilsonville,OR,97070,(503) 685-9400,Nov-50,,,https://my.winmo.com/hubignite/agency_profile/19606,1997,
3046,WPP,"Pace Advertising Agency, Inc.",Creative/Advertising,paceadv.com,full service,"Boca Raton,FL", 7301 North Federal Highway,Studio B,Boca Raton,FL,33487,(561) 989-9550,51-200,"gambling: lotteries, casinos, gambling venues, supplies & equipment, tourism boards, sports teams & leagues",,https://my.winmo.com/hubignite/agency_profile/3046,1986,
5288,WPP,"Pace Advertising Agency, Inc.",Creative/Advertising,www.paceadv.com,full service,"New York,NY",21 West 46th Street,Suite 604,New York,NY,10036,(212) 331-8829,Nov-50,"auto care, construction firms",,https://my.winmo.com/hubignite/agency_profile/5288,1949,
60693,,Pace Communications,Full Service/Integrated,www.paceco.com,Creative Agency,"Greensboro,NC",1301 Carolina Street,,Greensboro,NC,27401,(336) 378-6065,201-500,"misc. services for farmers & growers, non-profit organizations, aftermarket, tires, parts, Financial Services, banking, insurance, packaged foods, food service equipment & supplies, hospitals, nursing homes, health care facilities, fds & bvrgs, mass retailers, accounting, consulting, law firms, health & fitness clubs & equipment, cellular phones & wireless service providers, internet content providers, carpet & floor covering, airlines, hotels, motels & resorts, Online Retailer","Wells Fargo, USAA, American Automobile Association, StainMaster, Argo Group, Choice Hotels International, Inc., Gold's Gym International, Inc., Grant Thornton International, HCA, Inc., Conrad International Hotels, Waldorf-Astoria, New York Presbyterian Hospital, Southwest Airlines Co., Syngenta Corporation, SYSCO Corporation, Verizon Consumer, RetailMeNot, Inc., RetailMeNot.com, America Honda Finance Corporation, Brighthouse Financial, Inc, Interstate Batteries, Inc.",https://my.winmo.com/hubignite/agency_profile/60693,1973,
63193,,Pace Public Relations,Public Relations,www.pacepublicrelations.com,public relations,"New York,NY",232 Madison Avenue,10th Floor,New York,NY,10016,,Nov-50,auto care,Valvoline Inc.,https://my.winmo.com/hubignite/agency_profile/63193,2010,
60913,,PACIFIC,Digital,www.pacific.co/,digital,"San Diego,CA",3980 Sherman Street,Suite 200,San Diego,CA,92110,(866) 267-3980,51-200,,,https://my.winmo.com/hubignite/agency_profile/60913,2012,
5295,,Pacific Communications,Creative/Advertising,www.pacificcommunications.com,"full service, healthcare specialty","Irvine,CA",18581 Teller Avenue,,Irvine,CA,92612,(714) 427-1900,201-500,"accounting, consulting, law firms",J.D. Power and Associates,https://my.winmo.com/hubignite/agency_profile/5295,1994,
5303,,"Pacifico, Inc.",Creative/Advertising,www.pacifico.com,full service,"San Jose,CA",1953 O’Toole Way,Suite 110,San Jose,CA,95110,(408) 435-8888,Nov-50,,,https://my.winmo.com/hubignite/agency_profile/5303,1977,
60248,,Paco Collective,Multicultural,www.pacocollective.com,cross-cultural agency,"Chicago,IL",2675 West Grand Avenue 1st Floor,,Chicago,IL,60612,(312) 226-7830,Nov-50,"utility companies, energy distributors, packaged foods, health care plans, fds & bvrgs, sports teams & leagues","Chicago Bears Football Club, Carl Buddig & Company, ComEd, Exelon Corporation, BlueCross BlueShield Association, Chicago White Sox Baseball Team",https://my.winmo.com/hubignite/agency_profile/60248,2006,
5305,,Padilla,Public Relations,www.padillaco.com/,"public relations, communications","Minneapolis,MN",1101 West River Parkway,Suite 400,Minneapolis,MN,55415,(612) 455-1700,201-500,"misc. services for farmers & growers, non-profit organizations, foundations & cultural institutions, dealerships, Education, colleges & universities, education & training centers, packaged foods, food growers, wholesalers & distributors, Health care, hospitals, nursing homes, health care facilities, health care plans, pharmaceuticals & OTC drugs, medical devices & equipment, chemicals, fds & bvrgs, books, recreational vehicles: ATVs, snowmobiles, RVs, etc., computer hardware: components & parts, biotechnology","Kannalife, Dole Food Company, Inc., University of Alabama at Birmingham, BlueCross BlueShield of Minnesota, Barnes & Noble, Inc., Mayo Clinic, Be The Match, The Almond Board of California, Produce for Better Health Foundation, American Dairy Products Institute, Winnebago Industries, Inc.",https://my.winmo.com/hubignite/agency_profile/5305,1961,
5365,,Padilla,Public Relations,www.padillaco.com,"public relations, communications","New York,NY",Four World Trade Center,150 Greenwich Street,New York,NY,10007,(212) 229-0500,201-500,"non-profit organizations, brokerage & investment services, Food, food growers, wholesalers & distributors, hotels, motels & resorts","Produce for Better Health Foundation, American Dairy Products Institute, Avocados From Mexico",https://my.winmo.com/hubignite/agency_profile/5365,1961,
38067,,Padilla,Public Relations,www.padillaco.com,"public relations, communications","Richmond,VA",101 West Commerce Road,,Richmond,VA,23224,(804) 675-8100,201-500,"Associations & Organizations, dealerships, utility companies, banking, insurance, mortgage companies & commercial lenders, credit card, food growers, wholesalers & distributors, tourism boards, state lotteries, health care plans, surgical supplies & equipment, building materials & supplies, chemicals, machine parts, cosmetics, perfume, toiletries & personal care items, other recreational equipment: pool tables, jungle gym, computer hardware: components & parts, software, services: IT consulting, systems integration, IT training, fabric","Council of Better Business Bureaus, BASF Corporation, Rockwell Automation, Inc., Wilsonart, Cargill, Inc., Allianz Life Insurance Company of North America, TCF Financial Corporation, Greater Houston Convention & Visitor Bureau, Patterson Companies, Inc.",https://my.winmo.com/hubignite/agency_profile/38067,1961,
27841,,"Padulo Integrated, Inc.",Full Service/Integrated,padulomedia.wordpress.com/about-us/,full service,"Toronto,ON","1 Saint Clair Avenue, West",Tenth Floor,Toronto,ON,M4V 1K7,(416) 966-4000,51-200,department stores,,https://my.winmo.com/hubignite/agency_profile/27841,1961,
11515,,Pagano Media,Digital,www.paganomedia.com,interactive specialty,"Worcester,MA",11 Millbrook Street,,Worcester,MA,1606,(508) 595-9200,10-Jan,"shoe manufacturers, specialty retailers, sporting goods & equipment",,https://my.winmo.com/hubignite/agency_profile/11515,1980,
5306,,"Paganucci Design, Inc.",Design,www.paganucci.com,design firm,"New York,NY",333 East 91st Street,Suite 4E,New York,NY,10128,(212) 779-3560,10-Jan,,,https://my.winmo.com/hubignite/agency_profile/5306,1983,
8591,,Page Design Group,Design,www.pagedesigngroup.com,design firm,"Sacramento,CA",1900 29th Street,,Sacramento,CA,95816,(916) 457-0108,Nov-50,,,https://my.winmo.com/hubignite/agency_profile/8591,1980,
61846,,Pahnke,Creative/Advertising,www.pahnke.us,advertising agency,"Chicago,IL",306 W Erie Street,Suite 300,Chicago,IL,60654,(312)-560-6596,10-Jan,"packaged foods, fds & bvrgs","Mamba, Werther's Original, Riesen Candy , Merci",https://my.winmo.com/hubignite/agency_profile/61846,2020,
18174,,Paige Group,Full Service/Integrated,www.paigegroup.com,full service,"Utica,NY",258 Genesee Street,Suite 204,Utica,NY,13502,(315) 733-2313,Nov-50,,,https://my.winmo.com/hubignite/agency_profile/18174,1967,
25294,,"Paige Hendricks Public Relations, Inc.",Public Relations,www.phprinc.com,public relations,"Fort Worth,TX",1617 Park Place Avenue,Suite 110-4,Fort Worth,TX,76110,(817) 798-4004,10-Jan,non-profit organizations,Girls Incorporated,https://my.winmo.com/hubignite/agency_profile/25294,1978,
57625,,"Pal8 Media, Inc.",Media Buying & Planning,www.pal8media.com,media buying & planning,"Santa Barbara,CA",1187 Coast Village Road,Suite 497,Santa Barbara,CA,93108,(805) 966-6363,Nov-50,restaurants,"Panda Express, Panda Restaurant Group",https://my.winmo.com/hubignite/agency_profile/57625,2003,
60265,,Pale Morning Media,Public Relations,www.palemorningmedia.com,public relations & communications agency,"Waitsville,VT",4403 Main Street,Suite 305,Waitsville,VT,5673,(802) 583-6069,10-Jan,"shoe manufacturers, beer, wine, liquor, spirits, restaurants, hand tools & accessories, fds & bvrgs, sporting goods & equipment, other recreational equipment: pool tables, jungle gym","Dogfish Head Craft Brewery, Oboz Footwear",https://my.winmo.com/hubignite/agency_profile/60265,2001,
16330,,Palley Advertising & Synergy Networks,Full Service/Integrated,www.palleyad.com,full service,"Worcester,MA",100 Grove Street,,Worcester,MA,1605,(508) 792-6655,Nov-50,,,https://my.winmo.com/hubignite/agency_profile/16330,1985,
25688,,Palmer Advertising,Creative/Advertising,palmeradagency.com,full service,"San Francisco,CA",466 Geary Street,Suite 301,San Francisco,CA,94102,(415) 771-2327,Nov-50,,,https://my.winmo.com/hubignite/agency_profile/25688,1997,
59424,,Palmer Marketing,Full Service/Integrated,www.trypm.com,b2b marketing,"Mississauga,ON",2355 Derry Road East,Suite 18,Mississauga,ON,L5S 1V6,(905) 672-6282,Nov-50,,,https://my.winmo.com/hubignite/agency_profile/59424,1988,
7623,,PAN Communications,Public Relations,www.pancommunications.com,"public relations, full service","Boston,MA",255 State Street,,Boston,MA,2109,(978) 474-1900,51-200,"packaged foods, fds & bvrgs, software, services: IT consulting, systems integration, IT training",,https://my.winmo.com/hubignite/agency_profile/7623,1995,
61145,,Pan Up Productions,Production,panup.tv,production,"Brooklyn,NY",465 Rogers Ave,Suite 2,Brooklyn,NY,11225,(512) 815-3899,10-Jan,"fine arts: museums, theater, ballet, symphony, grocery stores, internet content providers, airlines","Food Lion, Inc., Southwest Airlines Co.",https://my.winmo.com/hubignite/agency_profile/61145,2014,
5331,,Pannos Marketing,Creative/Advertising,www.pannoswinzeler.com,full service,"Manchester,NH",57 Market Street,,Manchester,NH,3101,(603) 625-2443,Nov-50,,,https://my.winmo.com/hubignite/agency_profile/5331,1994,
3666,,Pantin / Beber Silverstein Public Relations,Multicultural,www.thinkbsg.com,public relations firm,"Miami,FL",89 Northeast 27th Street,Suite 119,Miami,FL,33137,(305) 856-9800,Nov-50,"banking, brokerage & investment services, insurance",,https://my.winmo.com/hubignite/agency_profile/3666,1972,
61958,,Panzano & Partners,Design,www.panzanoandpartners.com,experiential design,"Moorestown,NJ",304 Harper Drive,Suite 205,Moorestown,NJ,8057,(856) 866-5500,Nov-50,,,https://my.winmo.com/hubignite/agency_profile/61958,1972,
60151,,Paolucci Sailing & Martin (PSM),Branding,www.PSMCommArts.com,Integrated marketing agency,"El Segundo,CA",2101 East El Segundo Boulevard,Suite 202,El Segundo,CA,90245,(310) 791-2755,Nov-50,"Real Estate, real estate developers",The New Home Company,https://my.winmo.com/hubignite/agency_profile/60151,,
17994,,Paper & String,Creative/Advertising,www.paperandstring.com,full service,"Medford,OR",3559 National Drive,Suite 102,Medford,OR,97504,(541) 773-8011,10-Jan,,,https://my.winmo.com/hubignite/agency_profile/17994,1985,
59078,,Pappas Group,Full Service/Integrated,www.pappasgroup.com/,advertising,"Arlington,VA",4100 North Fairfax Drive,Suite 400,Arlington,VA,22203,(703) 349-7221,Nov-50,"television & radio stations, programming content providers, programming transmission service providers, colleges & universities, movies: production, distribution, theaters, insurance, credit services, restaurants, Publishing & Printed Media, software, casino hotels, hotels, motels & resorts","Georgetown University, Clyde's, Old Ebbitt Grill, 1789 Restaurant, The Hamilton DC, Blackboard, Inc.",https://my.winmo.com/hubignite/agency_profile/59078,2003,
5335,,"Pappas MacDonnell, Inc.",Creative/Advertising,www.pappasmacdonnell.com,full service,"Southport,CT",135 Rennell Drive,,Southport,CT,6890,(203) 254-1944,Nov-50,,,https://my.winmo.com/hubignite/agency_profile/5335,1977,
28223,,Paprocki&Co.,Creative/Advertising,www.paprockiandco.com,full service,"Atlanta,GA","865 Adair Avenue, Northeast",,Atlanta,GA,30306,(404) 308-0019,10-Jan,"hospitals, nursing homes, health care facilities",,https://my.winmo.com/hubignite/agency_profile/28223,1997,
7456,,Paradise,Full Service/Integrated,www.paradiseadv.com,full service,"Saint Petersburg,FL",150 Second Avenue North,Suite 800,Saint Petersburg,FL,33701,(727) 821-5155,Nov-50,"Beverages, non-alcoholic, tourism boards, Travel & Hospitality","Discover Long Island, Kahwa Coffee",https://my.winmo.com/hubignite/agency_profile/7456,2002,
5336,AMIN US Network,Paradowski Creative,Creative/Advertising,www.paradowski.com,creative,"Saint Louis,MO",349 Marshall Avenue,Suite 200,Saint Louis,MO,63119,(314) 241-2150,Nov-50,,,https://my.winmo.com/hubignite/agency_profile/5336,1976,
54227,,Paragon Digital Marketing,SEO/SEM,paragondigital.com,"search marketing, search engine optimization","Keene,NH",20 Central Square,Suite 210,Keene,NH,3431,(603) 399-6400,10-Jan,,,https://my.winmo.com/hubignite/agency_profile/54227,2012,
60486,,Paragon Language Services,Multicultural,www.paragonls.com,multicultural,"Los Angeles,CA",145 South Fairfax Avenue,Second Floor,Los Angeles,CA,90036,(323) 966-4655,Nov-50,,,https://my.winmo.com/hubignite/agency_profile/60486,1991,
20392,,Paragon Marketing,Event & Sponsorship Marketing,www.paragon-events.com,"event & sponsorship marketing, corporate event marketing","Delray Beach,FL",352 Northeast Third Avenue,,Delray Beach,FL,33444,(561) 243-3073,Nov-50,"Automotive, auto manufacturers, dealerships, motorcycles, aftermarket, tires, parts, banking, brokerage & investment services, insurance, packaged foods, fds & bvrgs",,https://my.winmo.com/hubignite/agency_profile/20392,1990,
60185,,Parallel Path,Digital,www.parallelpath.com/,digital marketing agency,"Boulder,CO",4688 Broadway Street,,Boulder,CO,80304,(303) 396-1111,Nov-50,"Food, packaged foods, vitamins & nutritional supplements",Ascent Native Fuel Whey Protein,https://my.winmo.com/hubignite/agency_profile/60185,2005,
10172,,"Parham Santana, Inc.",Design,www.parhamsantana.com,design firm,"New York,NY",41 East 11th Street,11th Floor,New York,NY,10003,(212) 645-7501,Nov-50,,,https://my.winmo.com/hubignite/agency_profile/10172,1985,
18931,,Parise Marketing Group,Design,www.parise.com,design firm,"Hopewell Junction,NY",2487 Route 55,Suite E,Hopewell Junction,NY,12533,(845) 592-8393,10-Jan,,,https://my.winmo.com/hubignite/agency_profile/18931,,
9760,,"Parker & Partners Marketing Resources, LLC",Creative/Advertising,www.parkerandpartners.com,full service,"Absecon,NJ",Post Office Box 725,,Absecon,NJ,8201,(609) 484-1859,Nov-50,,,https://my.winmo.com/hubignite/agency_profile/9760,1987,
25998,,Parker Madison Marketing Studio,Creative/Advertising,www.parkermadison.com,full service,"Tempe,AZ",222 South Mill,Suite 800,Tempe,AZ,85281,(602)-254-2440,10-Jan,,,https://my.winmo.com/hubignite/agency_profile/25998,1993,
61899,,ParkerWhite Brand Interactive,Full Service/Integrated,www.parkerwhite.com,"women-owned business, branding","Cardiff-by-the-Sea,CA",230 Birmingham Drive,,Cardiff-by-the-Sea,CA,92007,(760) 783-2020,Nov-50,,,https://my.winmo.com/hubignite/agency_profile/61899,1997,
25303,,"Parris Communications, Inc.",Creative/Advertising,www.parriscommunications.com,full service,"Kansas City,MO",4510 Bellview Avenue,Suite 110,Kansas City,MO,64111,(816) 931-8900,Nov-50,specialty retailers,,https://my.winmo.com/hubignite/agency_profile/25303,1988,
25304,,Parsons Public Relations,Public Relations,www.parsonspr.com,public relations firm,"Seattle,WA",117 East Louisa,Suite 538,Seattle,WA,98102,(206) 789-5668,10-Jan,,,https://my.winmo.com/hubignite/agency_profile/25304,1991,
7404,,partners + napier,Creative/Advertising,www.partnersandnapier.com,full service,"Rochester,NY",One South Clinton Avenue,Suite 400,Rochester,NY,14604,(585) 454-1010,51-200,"clothing manufacturers, non-profit organizations, beer, wine, liquor, spirits, photography & video equipment, Entertainment, fine arts: museums, theater, ballet, symphony, insurance, Food, packaged foods, grocery stores, restaurants, food growers, wholesalers & distributors, Health care, home health care services & products, pharmaceuticals & OTC drugs, eye care, optical, business machines & equipment, fds & bvrgs, newspapers, Service Businesses, printing & packaging, computer hardware: systems, peripherals, PCs, laptops, software, services: IT consulting, systems integration, IT training, airlines, vacation & travel planners, tour operators, Digital Business Provider, Marketing Resource Management (MRM)","Eastman Kodak Company, Wegmans Food Markets, Bausch & Lomb, Inc., Biotrue, Mederma, TECGEN, Conduent, USA Today, Highmark Health, Saputo, Xerox Corporation, BurgerFi, Strong National Museum of Play, MDLIVE, Inc., Delta Vacations",https://my.winmo.com/hubignite/agency_profile/7404,2004,
9972,,"Partners Design, Inc.",Design,www.partnersdesign.com,design firm,"West Reading,PA",20 North Sixth Avenue,Third Floor,West Reading,PA,19611,(610) 621-2717,10-Jan,,,https://my.winmo.com/hubignite/agency_profile/9972,1971,
62392,,Partners For Incentives,Promotions,www.pfi-awards.com,"promotions, incentive programs","Cleveland,OH",6545 Carnegie Avenue,,Cleveland,OH,44103,(216) 881-3000,Nov-50,,,https://my.winmo.com/hubignite/agency_profile/62392,1951,
54090,,Partners In Brainstorms,Market Research,www.pib1.com,market research,"Phoenix,AZ",3420 East Shea Boulevard,Suite 200,Phoenix,AZ,85028,(602) 953-5228,10-Jan,,,https://my.winmo.com/hubignite/agency_profile/54090,,
60821,,Partners in Crime,Branding,www.partnersincrime.co,creative,"San Francisco,CA",1749 Union Street,,San Francisco,CA,94123,(415) 505-6244,10-Jan,restaurants,Smashburger,https://my.winmo.com/hubignite/agency_profile/60821,2015,
59314,,PartnersCreative,Creative/Advertising,www.partnerscreative.com,advertising,"Missoula,MT",603 Woody Street,,Missoula,MT,59802,(406) 541-2263,Nov-50,,,https://my.winmo.com/hubignite/agency_profile/59314,1999,
60838,,Party Land,Creative/Advertising,www.partyland.co,marketing & advertising,"Marina Del Rey,CA",114 Washington Boulevard,Suite C,Marina Del Rey,CA,90292,(310) 266-8501,10-Jan,"Apparel & Accessories, Beverages, beer, wine, liquor, spirits, non-alcoholic, personal appliances: shavers, hair dryers, etc., restaurants, Health care, pharmaceuticals & OTC drugs, cosmetics, perfume, toiletries & personal care items, other packaged goods, software, Mobile App, Online Retailer","Arby's Restaurant Group, Inc., Adam&Eve, Harvest HOC, Get Heal, Inc., Liquid Death, Dave's Hot Chicken, Drizly, Inc., TaxSlayer.com",https://my.winmo.com/hubignite/agency_profile/60838,2017,
5361,,"Paskill, Stapleton & Lord",Digital,www.psandl.com,interactive specialty,"Glenside,PA",One Roberts Avenue,,Glenside,PA,19038,(215) 572-7938,Nov-50,,,https://my.winmo.com/hubignite/agency_profile/5361,1986,
5363,,"Pathfinders Advertising & Marketing Group, Inc.",Creative/Advertising,www.pathfind.com,full service,"Mishawaka,IN",1250 Park Place Road,,Mishawaka,IN,46545,(574) 259-5908,Nov-50,,,https://my.winmo.com/hubignite/agency_profile/5363,1979,
975,,Pathos,Full Service/Integrated,www.wearepathos.com,full service,"West Palm Beach,FL",319 Clematis Street,Suite 110,West Palm Beach,FL,33401,(561) 688-2880,10-Jan,,,https://my.winmo.com/hubignite/agency_profile/975,1990,
62401,Omnicom,Patients & Purpose,Creative/Advertising,www.patientsandpurpose.com,"full service, healthcare specialty","New York,NY",200 Varick Street,Fourth Floor,New York,NY,10014,(212) 798-4400,51-200,pharmaceuticals & OTC drugs,"Actemra, Genentech, Inc.",https://my.winmo.com/hubignite/agency_profile/62401,2000,
60512,,Pattern,Creative/Advertising,patternbrands.com,creative agency,"New York,NY",138 East Broadway,,New York,NY,10002,(212) 260-9565,Nov-50,"vitamins & nutritional supplements, cosmetics, perfume, toiletries & personal care items, Online Retailer",Hims,https://my.winmo.com/hubignite/agency_profile/60512,2008,
53801,,Patterson & Murphy Public Relations,Social,www.pattersonandmurphy.com,"full-service public relations; food, restaurant & hospitality specialty","Houston,TX",2018 Sul Ross Street,,Houston,TX,77098,(713) 520-7111,10-Jan,,,https://my.winmo.com/hubignite/agency_profile/53801,2015,
16141,,Patterson Bach Communications,Creative/Advertising,www.pat-bach.com,full service,"Apopka,FL",450 Faye Street,,Apopka,FL,32712,(407) 645-1880,Nov-50,,,https://my.winmo.com/hubignite/agency_profile/16141,1964,
53802,,Patty Doyle Public Relations,Public Relations,www.pattidoylecommunications.com,public relations,"Fort Lauderdale,FL",5230 Northeast 18th Terrace,,Fort Lauderdale,FL,33308,(954) 771-6939,10-Jan,real estate developers,Arvida,https://my.winmo.com/hubignite/agency_profile/53802,2013,
5378,,"Paul Werth Associates, Inc.",Public Relations,www.paulwerth.com,"public relations, full service","Columbus,OH",10 North High Street,Suite 300,Columbus,OH,43215,(614) 224-8114,Nov-50,,,https://my.winmo.com/hubignite/agency_profile/5378,1963,
25307,Omnicom,Paul Wilmot Communications,Public Relations,www.paulwilmot.com,public relations firm,"New York,NY",581 Sixth Avenue,Second Floor,New York,NY,10011,(212) 206-7447,Nov-50,"clothing manufacturers, cosmetics, perfume, toiletries & personal care items",,https://my.winmo.com/hubignite/agency_profile/25307,1993,
8383,,Paulsen Marketing Communications,Creative/Advertising,www.paulsenmarketing.com,full service,"Sioux Falls,SD",3510 South First Avenue Circle,,Sioux Falls,SD,57105,(605) 336-1745,Nov-50,,,https://my.winmo.com/hubignite/agency_profile/8383,1951,
27217,,Pavlov,Creative/Advertising,www.pavlovagency.com/,full service,"Fort Worth,TX",3017 West Seventh Street,Suite 400,Fort Worth,TX,76107,(817) 336-6824,Nov-50,restaurants,,https://my.winmo.com/hubignite/agency_profile/27217,2001,
15250,,Pavone Marketing Group,Full Service/Integrated,www.pavone.net,full service,"Harrisburg,PA",1006 Market Street,,Harrisburg,PA,17602,(717) 234-8886,51-200,"non-alcoholic, packaged foods, fds & bvrgs","Turkey Hill Dairy, StarKist Co.",https://my.winmo.com/hubignite/agency_profile/15250,1992,
60865,,PB&,Creative/Advertising,www.pbandseattle.com,"Marketing, Advertising","Seattle,WA",255 South King Street,Eighth Floor,Seattle,WA,98104,(206) 693-2562,10-Jan,"hospitals, nursing homes, health care facilities, construction firms, vacation & travel planners, tour operators","Providence Health System, Windermere Services, Inc.",https://my.winmo.com/hubignite/agency_profile/60865,2016,
63294,,PBJ Marketing,Digital,www.pbjmarketing.com,,"Washington,DC",80 M Street SE,Suite 100,Washington,DC,20003,(646)-770-3271,Nov-50,"non-profit organizations, colleges & universities, real estate developers, specialty retailers, software, Online Retailer","University of Maryland, YMCA of the USA, NEA Foundation, Compass",https://my.winmo.com/hubignite/agency_profile/63294,2011,
58902,,PCH / Media,Mobile,media.pch.com,mobile marketing,"Portland,ME",66 Pearl Street,,Portland,ME,4101,(800) 459-4724,Nov-50,,,https://my.winmo.com/hubignite/agency_profile/58902,2008,
62072,,Peacock Nine,Market Research,www.peacocknine.com,market research & strategy,"Chicago,IL",908 West Fullerton Avenue,,Chicago,IL,60614,(312) 664-4433,Nov-50,,,https://my.winmo.com/hubignite/agency_profile/62072,1998,
60377,,Peacock Public Relations,Public Relations,www.peacockpublicrelations.com,communications agency,"Newport Coast,CA",9 Pavona,,Newport Coast,CA,92657,(949) 939-1872,Nov-50,"Beverages, non-alcoholic, Food, restaurants, fds & bvrgs","Nekter Juice Bar, Sharky’s Woodfired Mexican Grill",https://my.winmo.com/hubignite/agency_profile/60377,1995,
54031,,Peak Creative Media,Digital,www.peakcreativemedia.com,creative and advertising services,"Denver,CO",3330 Larimer Street,Suite 2B,Denver,CO,80205,(303) 295-3373,10-Jan,,,https://my.winmo.com/hubignite/agency_profile/54031,2000,
62867,,Pearlfisher,Design,www.pearlfisher.com,design,"New York,NY",455 Broadway,,New York,NY,10013,(212)-604-0601,51-200,Beverages,Brew Dr.,https://my.winmo.com/hubignite/agency_profile/62867,1992,
19517,,Peggy Lauritsen Design Group,Design,www.pldg.com,design firm,"Minneapolis,MN","125 Main Street, Southeast",Suite 340,Minneapolis,MN,55414,(612) 623-4200,Nov-50,,,https://my.winmo.com/hubignite/agency_profile/19517,1979,
20802,WPP,"Penn, Schoen & Berland Associates, Inc.",Market Research,www.psbinsights.com,market research,"Washington,DC","1801 K Street, Northwest",Ninth Floor,Washington,DC,20006,(202) 842-0500,201-500,,,https://my.winmo.com/hubignite/agency_profile/20802,1975,
5411,,Penna Powers Brian Haynes,Full Service/Integrated,www.pennapowers.com,full service,"Salt Lake City,UT",1706 Major Street,,Salt Lake City,UT,84115,(801) 487-4800,Nov-50,,,https://my.winmo.com/hubignite/agency_profile/5411,1984,
5412,,"Pennebaker, LMC",Design,www.pennebaker.com,design firm,"Houston,TX",1100 West 23rd Street,Suite 200,Houston,TX,77008,(713) 963-8607,Nov-50,,,https://my.winmo.com/hubignite/agency_profile/5412,1984,
37645,,Pentagram,Design,www.pentagram.com,design firm,"New York,NY",250 Park Avenue South,12th Floor,New York,NY,10003,(212) 683-7000,51-200,"non-profit organizations, foundations & cultural institutions",Wildlife Conservation Society,https://my.winmo.com/hubignite/agency_profile/37645,1972,
7630,,People Design,Design,www.peopledesign.com,full service,"Grand Rapids,MI",168 Louis Campau Promenade Northwest,Second Floor,Grand Rapids,MI,49503,(616) 459-4444,Nov-50,,,https://my.winmo.com/hubignite/agency_profile/7630,1997,
57917,,People Ideas & Culture,Design,www.pic-nyc.com,creative branding,"Brooklyn,NY",147 Front Street,Suite 203,Brooklyn,NY,11201,(718) 254-7860,Nov-50,"gambling: lotteries, casinos, gambling venues, supplies & equipment, restaurants, hotels, motels & resorts",,https://my.winmo.com/hubignite/agency_profile/57917,2008,
42498,WPP,pep,Promotions,www.peppromotions.com,marketing operations,"Cincinnati,OH",201 East Fourth Street,Suite 1100,Cincinnati,OH,45202,(513) 826-0101,51-200,,,https://my.winmo.com/hubignite/agency_profile/42498,2004,
16616,,"Peppercomm, Inc.",Social,www.peppercomm.com,full service,"New York,NY",470 Park Avenue South,Fifth Floor,New York,NY,10016,(212) 931-6100,51-200,"auto manufacturers, OEM & suppliers, personal computers & organizers, televisions, stereos, DVDs, Blu-Ray, electronic gaming systems, photography & video equipment, grocery stores, restaurants, medical devices & equipment, appliances for the home, cosmetics, perfume, toiletries & personal care items, household cleaners & products, specialty retailers, aerospace & defense, computer hardware: systems, peripherals, PCs, laptops, computer hardware: components & parts, electrical components & devices","MINI, Henkel Corporation, Sharp Electronics Corporation",https://my.winmo.com/hubignite/agency_profile/16616,1995,
38691,,"Peppercomm, Inc.",Public Relations,www.peppercomm.com,full service,"San Francisco,CA",201 Mission Street,Suite 1940,San Francisco,CA,94105,(415) 633-3200,51-200,,,https://my.winmo.com/hubignite/agency_profile/38691,1995,
59317,,Perception NYC,Design,www.perceptionnyc.com,design,"New York,NY",345 Seventh Ave,15th Floor,New York,NY,10011,(212) 563-3388,Nov-50,,,https://my.winmo.com/hubignite/agency_profile/59317,2001,
11168,,Perceptiv,Full Service/Integrated,veryperceptiv.com,integrated communications,"Los Angeles,CA",801 South Grand Avenue,Suite 475,Los Angeles,CA,90017,(888) 498-9488,10-Jan,,,https://my.winmo.com/hubignite/agency_profile/11168,2013,
60828,,Percepture,Public Relations,www.percepture.com,public relations,"Rashberg,NJ",1250 Route 21,Suite 301,Rashberg,NJ,8876,(800) 707-9190,Nov-50,"toys, games, hobbies, arts & crafts supplies","Wham-O, Inc.",https://my.winmo.com/hubignite/agency_profile/60828,2004,
